DATE;PRCP;TMAX;TMIN;RAIN
31/10/1960;17;58;47;TRUE
01/11/1960;8;55;46;TRUE
02/11/1960;32;50;44;TRUE
03/11/1960;0;51;39;FALSE
04/11/1960;0;54;37;FALSE
05/11/1960;0;65;42;FALSE
06/11/1960;0;54;35;FALSE
07/11/1960;0;55;35;FALSE
08/11/1960;4;53;39;TRUE
09/11/1960;7;48;34;TRUE
10/11/1960;83;53;44;TRUE
11/11/1960;1;54;40;TRUE
12/11/1960;9;54;37;TRUE
13/11/1960;78;50;39;TRUE
14/11/1960;3;47;39;TRUE
15/11/1960;53;52;40;TRUE
16/11/1960;6;55;46;TRUE
17/11/1960;54;55;43;TRUE
18/11/1960;5;51;42;TRUE
19/11/1960;7;49;44;TRUE
20/11/1960;164;44;31;TRUE
21/11/1960;5;39;33;TRUE
22/11/1960;26;45;33;TRUE
23/11/1960;87;49;40;TRUE
24/11/1960;96;50;41;TRUE
25/11/1960;9;46;36;TRUE
26/11/1960;0;45;30;FALSE
27/11/1960;0;39;27;FALSE
28/11/1960;0;50;27;FALSE
29/11/1960;0;53;42;FALSE
30/11/1960;3;53;47;TRUE
01/12/1960;2;53;44;TRUE
02/12/1960;1;47;43;TRUE
03/12/1960;2;47;34;TRUE
04/12/1960;0;42;31;FALSE
05/12/1960;0;40;30;FALSE
06/12/1960;0;43;25;FALSE
07/12/1960;0;44;30;FALSE
08/12/1960;0;43;25;FALSE
09/12/1960;0;46;28;FALSE
10/12/1960;12;47;31;TRUE
11/12/1960;116;45;36;TRUE
12/12/1960;1;60;43;TRUE
13/12/1960;22;49;42;TRUE
14/12/1960;0;45;36;FALSE
15/12/1960;0;51;33;FALSE
16/12/1960;4;44;31;TRUE
17/12/1960;21;47;38;TRUE
18/12/1960;123;51;42;TRUE
19/12/1960;1;49;38;TRUE
20/12/1960;0;46;38;FALSE
21/12/1960;0;45;34;FALSE
22/12/1960;0;42;32;FALSE
23/12/1960;0;48;31;FALSE
24/12/1960;12;44;31;TRUE
25/12/1960;25;44;36;TRUE
26/12/1960;5;43;38;TRUE
27/12/1960;0;41;34;FALSE
28/12/1960;0;35;29;FALSE
29/12/1960;2;33;27;TRUE
30/12/1960;1;36;32;TRUE
31/12/1960;7;42;33;TRUE
01/01/1961;0;42;33;FALSE
02/01/1961;0;41;25;FALSE
03/01/1961;0;39;25;FALSE
04/01/1961;83;44;36;TRUE
05/01/1961;91;52;42;TRUE
06/01/1961;29;46;42;TRUE
07/01/1961;7;58;41;TRUE
08/01/1961;46;49;41;TRUE
09/01/1961;7;54;44;TRUE
10/01/1961;2;57;44;TRUE
11/01/1961;32;50;42;TRUE
12/01/1961;2;47;40;TRUE
13/01/1961;34;50;42;TRUE
14/01/1961;42;57;47;TRUE
15/01/1961;88;54;46;TRUE
16/01/1961;0;49;38;FALSE
17/01/1961;8;50;42;TRUE
18/01/1961;0;55;39;FALSE
19/01/1961;0;60;42;FALSE
20/01/1961;0;58;35;FALSE
21/01/1961;0;52;29;FALSE
22/01/1961;0;37;28;FALSE
23/01/1961;12;42;28;TRUE
24/01/1961;0;47;36;FALSE
25/01/1961;0;49;30;FALSE
26/01/1961;0;56;37;FALSE
27/01/1961;0;49;27;FALSE
28/01/1961;23;41;33;TRUE
29/01/1961;77;51;39;TRUE
30/01/1961;64;54;44;TRUE
31/01/1961;34;52;45;TRUE
01/02/1961;56;50;41;TRUE
02/02/1961;1;52;42;TRUE
03/02/1961;41;48;42;TRUE
04/02/1961;16;54;44;TRUE
05/02/1961;96;57;48;TRUE
06/02/1961;57;53;42;TRUE
07/02/1961;8;51;38;TRUE
08/02/1961;15;51;41;TRUE
09/02/1961;24;55;42;TRUE
10/02/1961;1;50;41;TRUE
11/02/1961;6;54;39;TRUE
12/02/1961;13;47;36;TRUE
13/02/1961;79;46;39;TRUE
14/02/1961;58;48;39;TRUE
15/02/1961;51;44;39;TRUE
16/02/1961;12;44;36;TRUE
17/02/1961;4;48;38;TRUE
18/02/1961;3;44;36;TRUE
19/02/1961;13;51;43;TRUE
20/02/1961;73;54;48;TRUE
21/02/1961;8;51;41;TRUE
22/02/1961;0;50;37;FALSE
23/02/1961;0;51;39;FALSE
24/02/1961;155;47;34;TRUE
25/02/1961;1;40;35;TRUE
26/02/1961;3;43;34;TRUE
27/02/1961;21;45;36;TRUE
28/02/1961;15;49;39;TRUE
01/03/1961;5;49;36;TRUE
02/03/1961;2;44;32;TRUE
03/03/1961;21;42;32;TRUE
04/03/1961;1;42;23;TRUE
05/03/1961;14;46;34;TRUE
06/03/1961;7;46;38;TRUE
07/03/1961;0;53;36;FALSE
08/03/1961;29;55;37;TRUE
09/03/1961;2;52;36;TRUE
10/03/1961;26;47;36;TRUE
11/03/1961;35;45;36;TRUE
12/03/1961;56;50;36;TRUE
13/03/1961;7;48;41;TRUE
14/03/1961;35;61;47;TRUE
15/03/1961;11;58;44;TRUE
16/03/1961;0;55;41;FALSE
17/03/1961;1;56;43;TRUE
18/03/1961;0;59;43;FALSE
19/03/1961;22;54;41;TRUE
20/03/1961;1;52;38;TRUE
21/03/1961;0;55;34;FALSE
22/03/1961;33;55;45;TRUE
23/03/1961;25;54;42;TRUE
24/03/1961;2;56;41;TRUE
25/03/1961;1;55;43;TRUE
26/03/1961;19;50;39;TRUE
27/03/1961;0;52;34;FALSE
28/03/1961;0;58;35;FALSE
29/03/1961;0;60;38;FALSE
30/03/1961;1;57;37;TRUE
31/03/1961;0;55;45;FALSE
01/04/1961;31;54;46;TRUE
02/04/1961;7;55;48;TRUE
03/04/1961;24;51;39;TRUE
04/04/1961;0;53;34;FALSE
05/04/1961;0;53;33;FALSE
06/04/1961;0;58;42;FALSE
07/04/1961;0;62;35;FALSE
08/04/1961;19;53;43;TRUE
09/04/1961;0;53;42;FALSE
10/04/1961;0;55;40;FALSE
11/04/1961;7;52;42;TRUE
12/04/1961;3;50;41;TRUE
13/04/1961;1;56;40;TRUE
14/04/1961;2;52;37;TRUE
15/04/1961;7;53;41;TRUE
16/04/1961;3;64;42;TRUE
17/04/1961;0;50;36;FALSE
18/04/1961;0;47;34;FALSE
19/04/1961;0;48;33;FALSE
20/04/1961;12;50;30;TRUE
21/04/1961;22;52;41;TRUE
22/04/1961;9;43;38;TRUE
23/04/1961;8;48;38;TRUE
24/04/1961;1;56;42;TRUE
25/04/1961;0;54;43;FALSE
26/04/1961;0;55;39;FALSE
27/04/1961;0;62;37;FALSE
28/04/1961;17;64;49;TRUE
29/04/1961;35;55;50;TRUE
30/04/1961;0;60;49;FALSE
01/05/1961;8;59;45;TRUE
02/05/1961;3;56;42;TRUE
03/05/1961;6;51;39;TRUE
04/05/1961;6;47;39;TRUE
05/05/1961;9;54;39;TRUE
06/05/1961;0;58;38;FALSE
07/05/1961;0;58;45;FALSE
08/05/1961;32;55;46;TRUE
09/05/1961;21;56;47;TRUE
10/05/1961;5;57;41;TRUE
11/05/1961;0;61;38;FALSE
12/05/1961;0;59;44;FALSE
13/05/1961;0;52;44;FALSE
14/05/1961;1;59;45;TRUE
15/05/1961;0;66;42;FALSE
16/05/1961;0;70;45;FALSE
17/05/1961;0;76;44;FALSE
18/05/1961;0;79;49;FALSE
19/05/1961;0;85;52;FALSE
20/05/1961;0;66;50;FALSE
21/05/1961;0;62;48;FALSE
22/05/1961;17;61;48;TRUE
23/05/1961;25;63;47;TRUE
24/05/1961;0;68;43;FALSE
25/05/1961;0;72;46;FALSE
26/05/1961;37;54;49;TRUE
27/05/1961;8;62;48;TRUE
28/05/1961;0;66;46;FALSE
29/05/1961;3;68;51;TRUE
30/05/1961;0;63;51;FALSE
31/05/1961;0;71;50;FALSE
01/06/1961;0;83;54;FALSE
02/06/1961;0;82;56;FALSE
03/06/1961;0;77;52;FALSE
04/06/1961;0;75;53;FALSE
05/06/1961;1;69;53;TRUE
06/06/1961;34;59;50;TRUE
07/06/1961;0;67;49;FALSE
08/06/1961;8;68;47;TRUE
09/06/1961;3;60;48;TRUE
10/06/1961;7;69;46;TRUE
11/06/1961;0;66;52;FALSE
12/06/1961;0;69;47;FALSE
13/06/1961;0;83;49;FALSE
14/06/1961;0;84;58;FALSE
15/06/1961;0;86;59;FALSE
16/06/1961;0;88;61;FALSE
17/06/1961;0;90;64;FALSE
18/06/1961;0;74;57;FALSE
19/06/1961;0;71;55;FALSE
20/06/1961;0;67;52;FALSE
21/06/1961;0;72;51;FALSE
22/06/1961;0;81;51;FALSE
23/06/1961;0;82;54;FALSE
24/06/1961;0;85;53;FALSE
25/06/1961;0;70;55;FALSE
26/06/1961;0;66;53;FALSE
27/06/1961;0;71;50;FALSE
28/06/1961;0;70;51;FALSE
29/06/1961;1;66;53;TRUE
30/06/1961;0;73;50;FALSE
01/07/1961;1;74;53;TRUE
02/07/1961;0;75;54;FALSE
03/07/1961;0;80;52;FALSE
04/07/1961;4;75;55;TRUE
05/07/1961;64;68;54;TRUE
06/07/1961;0;68;52;FALSE
07/07/1961;0;73;54;FALSE
08/07/1961;0;75;53;FALSE
09/07/1961;0;81;54;FALSE
10/07/1961;0;82;54;FALSE
11/07/1961;0;93;63;FALSE
12/07/1961;0;97;66;FALSE
13/07/1961;0;93;61;FALSE
14/07/1961;0;78;58;FALSE
15/07/1961;0;80;55;FALSE
16/07/1961;0;75;59;FALSE
17/07/1961;0;79;57;FALSE
18/07/1961;0;82;57;FALSE
19/07/1961;0;84;56;FALSE
20/07/1961;0;84;57;FALSE
21/07/1961;0;79;58;FALSE
22/07/1961;6;74;56;TRUE
23/07/1961;0;69;54;FALSE
24/07/1961;0;71;53;FALSE
25/07/1961;0;81;56;FALSE
26/07/1961;0;85;56;FALSE
27/07/1961;0;70;55;FALSE
28/07/1961;0;69;54;FALSE
29/07/1961;0;77;53;FALSE
30/07/1961;0;82;52;FALSE
31/07/1961;0;79;53;FALSE
01/08/1961;0;83;52;FALSE
02/08/1961;0;86;57;FALSE
03/08/1961;0;88;58;FALSE
04/08/1961;0;80;61;FALSE
05/08/1961;0;77;59;FALSE
06/08/1961;0;80;56;FALSE
07/08/1961;0;82;56;FALSE
08/08/1961;0;79;54;FALSE
09/08/1961;0;77;55;FALSE
10/08/1961;0;89;55;FALSE
11/08/1961;0;93;60;FALSE
12/08/1961;0;88;61;FALSE
13/08/1961;0;86;64;FALSE
14/08/1961;0;83;57;FALSE
15/08/1961;2;72;57;TRUE
16/08/1961;0;74;58;FALSE
17/08/1961;0;78;54;FALSE
18/08/1961;0;83;57;FALSE
19/08/1961;0;87;61;FALSE
20/08/1961;0;82;55;FALSE
21/08/1961;0;83;56;FALSE
22/08/1961;0;85;56;FALSE
23/08/1961;0;77;55;FALSE
24/08/1961;0;73;55;FALSE
25/08/1961;0;76;51;FALSE
26/08/1961;2;66;54;TRUE
27/08/1961;0;76;53;FALSE
28/08/1961;0;80;53;FALSE
29/08/1961;0;81;55;FALSE
30/08/1961;22;74;57;TRUE
31/08/1961;56;72;56;TRUE
01/09/1961;1;70;55;TRUE
02/09/1961;0;69;54;FALSE
03/09/1961;0;65;52;FALSE
04/09/1961;0;74;59;FALSE
05/09/1961;9;68;53;TRUE
06/09/1961;0;69;48;FALSE
07/09/1961;0;68;50;FALSE
08/09/1961;0;73;45;FALSE
09/09/1961;0;70;47;FALSE
10/09/1961;0;70;50;FALSE
11/09/1961;0;76;48;FALSE
12/09/1961;0;85;56;FALSE
13/09/1961;0;86;60;FALSE
14/09/1961;0;70;53;FALSE
15/09/1961;1;69;53;TRUE
16/09/1961;0;69;55;FALSE
17/09/1961;0;68;49;FALSE
18/09/1961;1;68;53;TRUE
19/09/1961;0;65;47;FALSE
20/09/1961;6;60;48;TRUE
21/09/1961;7;62;45;TRUE
22/09/1961;0;65;43;FALSE
23/09/1961;0;66;42;FALSE
24/09/1961;0;71;42;FALSE
25/09/1961;0;65;45;FALSE
26/09/1961;0;63;42;FALSE
27/09/1961;9;70;47;TRUE
28/09/1961;11;60;46;TRUE
29/09/1961;0;60;39;FALSE
30/09/1961;1;56;46;TRUE
01/10/1961;0;64;48;FALSE
02/10/1961;0;68;45;FALSE
03/10/1961;0;72;44;FALSE
04/10/1961;0;70;44;FALSE
05/10/1961;13;64;49;TRUE
06/10/1961;1;59;46;TRUE
07/10/1961;14;54;41;TRUE
08/10/1961;0;57;39;FALSE
09/10/1961;46;59;46;TRUE
10/10/1961;24;55;44;TRUE
11/10/1961;28;55;43;TRUE
12/10/1961;22;61;48;TRUE
13/10/1961;0;75;56;FALSE
14/10/1961;0;80;55;FALSE
15/10/1961;0;69;51;FALSE
16/10/1961;8;55;45;TRUE
17/10/1961;0;56;36;FALSE
18/10/1961;0;61;39;FALSE
19/10/1961;2;58;38;TRUE
20/10/1961;24;51;37;TRUE
21/10/1961;0;49;39;FALSE
22/10/1961;32;46;38;TRUE
23/10/1961;18;58;44;TRUE
24/10/1961;0;55;43;FALSE
25/10/1961;56;56;45;TRUE
26/10/1961;22;53;43;TRUE
27/10/1961;9;51;42;TRUE
28/10/1961;4;51;39;TRUE
29/10/1961;0;50;34;FALSE
30/10/1961;0;55;43;FALSE
31/10/1961;4;48;33;TRUE
01/11/1961;19;48;33;TRUE
02/11/1961;15;46;33;TRUE
03/11/1961;0;53;39;FALSE
04/11/1961;0;50;33;FALSE
05/11/1961;0;55;31;FALSE
06/11/1961;0;54;37;FALSE
07/11/1961;0;59;34;FALSE
08/11/1961;0;62;38;FALSE
09/11/1961;117;53;43;TRUE
10/11/1961;56;54;44;TRUE
11/11/1961;0;49;39;FALSE
12/11/1961;0;52;34;FALSE
13/11/1961;1;52;40;TRUE
14/11/1961;0;49;35;FALSE
15/11/1961;0;43;28;FALSE
16/11/1961;0;44;24;FALSE
17/11/1961;3;44;26;TRUE
18/11/1961;23;44;36;TRUE
19/11/1961;1;40;30;TRUE
20/11/1961;0;36;26;FALSE
21/11/1961;62;44;34;TRUE
22/11/1961;53;49;38;TRUE
23/11/1961;12;40;35;TRUE
24/11/1961;0;40;30;FALSE
25/11/1961;0;37;23;FALSE
26/11/1961;2;47;36;TRUE
27/11/1961;6;55;42;TRUE
28/11/1961;74;50;46;TRUE
29/11/1961;2;53;43;TRUE
30/11/1961;21;53;46;TRUE
01/12/1961;0;53;39;FALSE
02/12/1961;2;45;40;TRUE
03/12/1961;0;46;36;FALSE
04/12/1961;21;50;40;TRUE
05/12/1961;0;46;36;FALSE
06/12/1961;1;41;31;TRUE
07/12/1961;11;41;34;TRUE
08/12/1961;3;40;30;TRUE
09/12/1961;0;38;28;FALSE
10/12/1961;0;33;24;FALSE
11/12/1961;0;30;23;FALSE
12/12/1961;2;34;29;TRUE
13/12/1961;5;35;31;TRUE
14/12/1961;0;38;34;FALSE
15/12/1961;25;43;35;TRUE
16/12/1961;94;43;34;TRUE
17/12/1961;21;45;35;TRUE
18/12/1961;34;41;36;TRUE
19/12/1961;45;52;38;TRUE
20/12/1961;41;51;40;TRUE
21/12/1961;0;42;36;FALSE
22/12/1961;81;47;39;TRUE
23/12/1961;34;51;46;TRUE
24/12/1961;21;50;33;TRUE
25/12/1961;0;38;33;FALSE
26/12/1961;0;42;33;FALSE
27/12/1961;14;44;34;TRUE
28/12/1961;11;51;39;TRUE
29/12/1961;21;50;41;TRUE
30/12/1961;0;49;40;FALSE
31/12/1961;0;47;35;FALSE
01/01/1962;0;42;32;FALSE
02/01/1962;128;49;35;TRUE
03/01/1962;23;49;42;TRUE
04/01/1962;0;45;36;FALSE
05/01/1962;33;46;36;TRUE
06/01/1962;12;51;37;TRUE
07/01/1962;0;51;48;FALSE
08/01/1962;1;49;43;TRUE
09/01/1962;0;48;40;FALSE
10/01/1962;0;47;31;FALSE
11/01/1962;0;39;29;FALSE
12/01/1962;1;34;31;TRUE
13/01/1962;0;40;32;FALSE
14/01/1962;6;42;32;TRUE
15/01/1962;0;41;31;FALSE
16/01/1962;9;42;38;TRUE
17/01/1962;2;38;31;TRUE
18/01/1962;0;36;25;FALSE
19/01/1962;0;30;20;FALSE
20/01/1962;0;28;16;FALSE
21/01/1962;0;33;13;FALSE
22/01/1962;0;37;19;FALSE
23/01/1962;0;37;23;FALSE
24/01/1962;1;44;34;TRUE
25/01/1962;3;47;41;TRUE
26/01/1962;6;49;44;TRUE
27/01/1962;0;53;43;FALSE
28/01/1962;0;55;35;FALSE
29/01/1962;0;52;31;FALSE
30/01/1962;0;50;34;FALSE
31/01/1962;0;57;36;FALSE
01/02/1962;0;63;40;FALSE
02/02/1962;0;64;48;FALSE
03/02/1962;0;54;47;FALSE
04/02/1962;1;53;41;TRUE
05/02/1962;0;51;34;FALSE
06/02/1962;16;49;43;TRUE
07/02/1962;13;57;43;TRUE
08/02/1962;19;55;43;TRUE
09/02/1962;28;54;42;TRUE
10/02/1962;23;47;43;TRUE
11/02/1962;0;50;40;FALSE
12/02/1962;17;59;39;TRUE
13/02/1962;26;51;42;TRUE
14/02/1962;15;51;41;TRUE
15/02/1962;4;53;38;TRUE
16/02/1962;0;54;40;FALSE
17/02/1962;7;53;43;TRUE
18/02/1962;0;53;41;FALSE
19/02/1962;0;48;40;FALSE
20/02/1962;0;45;32;FALSE
21/02/1962;0;50;29;FALSE
22/02/1962;18;45;35;TRUE
23/02/1962;4;41;28;TRUE
24/02/1962;0;37;25;FALSE
25/02/1962;0;37;22;FALSE
26/02/1962;0;36;18;FALSE
27/02/1962;0;39;20;FALSE
28/02/1962;38;34;30;TRUE
01/03/1962;9;39;31;TRUE
02/03/1962;0;37;29;FALSE
03/03/1962;4;34;30;TRUE
04/03/1962;76;42;33;TRUE
05/03/1962;4;52;40;TRUE
06/03/1962;0;53;39;FALSE
07/03/1962;0;51;33;FALSE
08/03/1962;8;49;33;TRUE
09/03/1962;3;47;33;TRUE
10/03/1962;2;41;33;TRUE
11/03/1962;0;49;32;FALSE
12/03/1962;0;49;29;FALSE
13/03/1962;0;57;29;FALSE
14/03/1962;0;61;33;FALSE
15/03/1962;8;61;42;TRUE
16/03/1962;12;57;41;TRUE
17/03/1962;0;56;36;FALSE
18/03/1962;9;46;40;TRUE
19/03/1962;1;48;40;TRUE
20/03/1962;5;50;37;TRUE
21/03/1962;11;44;33;TRUE
22/03/1962;13;50;38;TRUE
23/03/1962;6;48;41;TRUE
24/03/1962;7;54;42;TRUE
25/03/1962;5;55;43;TRUE
26/03/1962;3;53;42;TRUE
27/03/1962;1;45;35;TRUE
28/03/1962;0;52;29;FALSE
29/03/1962;0;64;38;FALSE
30/03/1962;0;67;38;FALSE
31/03/1962;0;63;38;FALSE
01/04/1962;0;54;40;FALSE
02/04/1962;0;51;40;FALSE
03/04/1962;0;53;44;FALSE
04/04/1962;33;52;45;TRUE
05/04/1962;7;57;44;TRUE
06/04/1962;2;55;44;TRUE
07/04/1962;0;54;43;FALSE
08/04/1962;12;56;40;TRUE
09/04/1962;0;54;40;FALSE
10/04/1962;0;53;38;FALSE
11/04/1962;0;59;36;FALSE
12/04/1962;0;70;39;FALSE
13/04/1962;0;68;44;FALSE
14/04/1962;0;67;46;FALSE
15/04/1962;2;58;43;TRUE
16/04/1962;0;65;37;FALSE
17/04/1962;0;68;41;FALSE
18/04/1962;0;77;42;FALSE
19/04/1962;4;59;44;TRUE
20/04/1962;0;54;41;FALSE
21/04/1962;0;62;46;FALSE
22/04/1962;0;66;44;FALSE
23/04/1962;0;68;46;FALSE
24/04/1962;24;54;43;TRUE
25/04/1962;0;57;40;FALSE
26/04/1962;23;53;41;TRUE
27/04/1962;61;50;38;TRUE
28/04/1962;5;49;36;TRUE
29/04/1962;0;55;39;FALSE
30/04/1962;12;54;40;TRUE
01/05/1962;4;52;45;TRUE
02/05/1962;13;56;44;TRUE
03/05/1962;11;52;37;TRUE
04/05/1962;0;56;33;FALSE
05/05/1962;0;55;41;FALSE
06/05/1962;4;48;38;TRUE
07/05/1962;1;57;33;TRUE
08/05/1962;27;52;45;TRUE
09/05/1962;8;57;46;TRUE
10/05/1962;0;60;45;FALSE
11/05/1962;0;59;44;FALSE
12/05/1962;1;59;41;TRUE
13/05/1962;0;59;45;FALSE
14/05/1962;0;62;44;FALSE
15/05/1962;1;57;46;TRUE
16/05/1962;0;67;42;FALSE
17/05/1962;0;60;46;FALSE
18/05/1962;0;59;44;FALSE
19/05/1962;0;57;43;FALSE
20/05/1962;0;60;45;FALSE
21/05/1962;0;61;45;FALSE
22/05/1962;3;55;47;TRUE
23/05/1962;7;49;45;TRUE
24/05/1962;29;51;46;TRUE
25/05/1962;5;56;47;TRUE
26/05/1962;0;61;49;FALSE
27/05/1962;1;63;48;TRUE
28/05/1962;4;60;47;TRUE
29/05/1962;0;59;45;FALSE
30/05/1962;0;61;44;FALSE
31/05/1962;0;62;46;FALSE
01/06/1962;0;67;45;FALSE
02/06/1962;2;60;44;TRUE
03/06/1962;1;61;42;TRUE
04/06/1962;1;52;41;TRUE
05/06/1962;0;60;45;FALSE
06/06/1962;0;66;42;FALSE
07/06/1962;0;74;46;FALSE
08/06/1962;2;65;51;TRUE
09/06/1962;0;61;46;FALSE
10/06/1962;0;63;48;FALSE
11/06/1962;0;72;44;FALSE
12/06/1962;0;56;46;FALSE
13/06/1962;12;63;48;TRUE
14/06/1962;1;75;49;TRUE
15/06/1962;0;77;51;FALSE
16/06/1962;0;69;50;FALSE
17/06/1962;0;68;54;FALSE
18/06/1962;0;71;53;FALSE
19/06/1962;0;77;51;FALSE
20/06/1962;0;77;53;FALSE
21/06/1962;0;80;54;FALSE
22/06/1962;0;81;54;FALSE
23/06/1962;0;85;56;FALSE
24/06/1962;0;81;56;FALSE
25/06/1962;0;78;55;FALSE
26/06/1962;21;64;54;TRUE
27/06/1962;1;73;54;TRUE
28/06/1962;0;78;55;FALSE
29/06/1962;0;78;53;FALSE
30/06/1962;0;67;52;FALSE
01/07/1962;2;69;51;TRUE
02/07/1962;0;72;48;FALSE
03/07/1962;0;72;49;FALSE
04/07/1962;24;62;51;TRUE
05/07/1962;27;62;50;TRUE
06/07/1962;12;67;51;TRUE
07/07/1962;0;75;52;FALSE
08/07/1962;0;75;53;FALSE
09/07/1962;0;61;52;FALSE
10/07/1962;0;70;52;FALSE
11/07/1962;0;72;52;FALSE
12/07/1962;0;64;49;FALSE
13/07/1962;2;64;53;TRUE
14/07/1962;0;69;52;FALSE
15/07/1962;0;68;53;FALSE
16/07/1962;2;72;52;TRUE
17/07/1962;0;68;49;FALSE
18/07/1962;0;69;50;FALSE
19/07/1962;0;73;48;FALSE
20/07/1962;0;79;50;FALSE
21/07/1962;0;82;56;FALSE
22/07/1962;0;84;55;FALSE
23/07/1962;0;87;58;FALSE
24/07/1962;0;85;56;FALSE
25/07/1962;0;85;56;FALSE
26/07/1962;0;88;58;FALSE
27/07/1962;0;88;59;FALSE
28/07/1962;0;88;59;FALSE
29/07/1962;0;81;52;FALSE
30/07/1962;0;81;53;FALSE
31/07/1962;0;74;53;FALSE
01/08/1962;0;63;52;FALSE
02/08/1962;15;69;54;TRUE
03/08/1962;31;61;53;TRUE
04/08/1962;61;60;51;TRUE
05/08/1962;12;65;55;TRUE
06/08/1962;26;64;55;TRUE
07/08/1962;2;69;54;TRUE
08/08/1962;0;72;54;FALSE
09/08/1962;0;74;50;FALSE
10/08/1962;0;72;53;FALSE
11/08/1962;0;78;55;FALSE
12/08/1962;7;70;54;TRUE
13/08/1962;0;72;51;FALSE
14/08/1962;0;82;50;FALSE
15/08/1962;0;84;55;FALSE
16/08/1962;2;75;56;TRUE
17/08/1962;6;72;55;TRUE
18/08/1962;4;66;56;TRUE
19/08/1962;0;76;59;FALSE
20/08/1962;0;74;57;FALSE
21/08/1962;0;66;51;FALSE
22/08/1962;0;70;48;FALSE
23/08/1962;0;77;49;FALSE
24/08/1962;0;80;54;FALSE
25/08/1962;0;68;53;FALSE
26/08/1962;3;65;51;TRUE
27/08/1962;0;63;47;FALSE
28/08/1962;9;67;53;TRUE
29/08/1962;0;75;50;FALSE
30/08/1962;0;80;51;FALSE
31/08/1962;0;79;51;FALSE
01/09/1962;0;71;50;FALSE
02/09/1962;0;70;51;FALSE
03/09/1962;0;79;50;FALSE
04/09/1962;0;83;50;FALSE
05/09/1962;0;84;52;FALSE
06/09/1962;0;74;52;FALSE
07/09/1962;0;70;52;FALSE
08/09/1962;0;76;47;FALSE
09/09/1962;16;76;46;TRUE
10/09/1962;56;60;47;TRUE
11/09/1962;0;65;46;FALSE
12/09/1962;5;65;44;TRUE
13/09/1962;36;65;50;TRUE
14/09/1962;5;67;52;TRUE
15/09/1962;0;68;45;FALSE
16/09/1962;0;70;45;FALSE
17/09/1962;0;75;51;FALSE
18/09/1962;0;72;50;FALSE
19/09/1962;0;67;58;FALSE
20/09/1962;0;64;54;FALSE
21/09/1962;0;62;56;FALSE
22/09/1962;0;59;53;FALSE
23/09/1962;0;65;52;FALSE
24/09/1962;0;73;48;FALSE
25/09/1962;0;71;47;FALSE
26/09/1962;0;61;54;FALSE
27/09/1962;34;64;51;TRUE
28/09/1962;77;58;50;TRUE
29/09/1962;2;64;50;TRUE
30/09/1962;0;74;51;FALSE
01/10/1962;0;72;50;FALSE
02/10/1962;13;72;50;TRUE
03/10/1962;7;61;48;TRUE
04/10/1962;0;59;44;FALSE
05/10/1962;0;60;41;FALSE
06/10/1962;52;58;46;TRUE
07/10/1962;71;53;43;TRUE
08/10/1962;116;55;46;TRUE
09/10/1962;88;55;43;TRUE
10/10/1962;6;55;41;TRUE
11/10/1962;15;57;45;TRUE
12/10/1962;11;62;49;TRUE
13/10/1962;7;61;46;TRUE
14/10/1962;0;56;43;FALSE
15/10/1962;0;57;42;FALSE
16/10/1962;0;56;38;FALSE
17/10/1962;0;52;41;FALSE
18/10/1962;7;51;40;TRUE
19/10/1962;0;58;48;FALSE
20/10/1962;0;59;46;FALSE
21/10/1962;1;65;54;TRUE
22/10/1962;7;61;50;TRUE
23/10/1962;0;57;46;FALSE
24/10/1962;0;63;45;FALSE
25/10/1962;0;58;47;FALSE
26/10/1962;15;57;49;TRUE
27/10/1962;0;65;46;FALSE
28/10/1962;0;66;48;FALSE
29/10/1962;0;62;49;FALSE
30/10/1962;0;54;52;FALSE
31/10/1962;0;54;51;FALSE
01/11/1962;0;56;47;FALSE
02/11/1962;0;63;45;FALSE
03/11/1962;2;57;46;TRUE
04/11/1962;58;54;48;TRUE
05/11/1962;12;55;46;TRUE
06/11/1962;0;60;43;FALSE
07/11/1962;16;57;40;TRUE
08/11/1962;0;51;45;FALSE
09/11/1962;22;56;46;TRUE
10/11/1962;108;50;45;TRUE
11/11/1962;3;50;44;TRUE
12/11/1962;25;52;39;TRUE
13/11/1962;18;54;43;TRUE
14/11/1962;0;52;44;FALSE
15/11/1962;21;50;42;TRUE
16/11/1962;0;48;41;FALSE
17/11/1962;19;48;41;TRUE
18/11/1962;0;50;36;FALSE
19/11/1962;123;57;47;TRUE
20/11/1962;24;54;44;TRUE
21/11/1962;0;49;41;FALSE
22/11/1962;0;46;38;FALSE
23/11/1962;0;47;34;FALSE
24/11/1962;118;55;39;TRUE
25/11/1962;146;55;41;TRUE
26/11/1962;52;46;41;TRUE
27/11/1962;7;47;37;TRUE
28/11/1962;0;40;30;FALSE
29/11/1962;28;43;30;TRUE
30/11/1962;105;44;38;TRUE
01/12/1962;25;46;32;TRUE
02/12/1962;19;45;38;TRUE
03/12/1962;1;45;36;TRUE
04/12/1962;18;45;37;TRUE
05/12/1962;23;50;41;TRUE
06/12/1962;0;54;43;FALSE
07/12/1962;0;55;43;FALSE
08/12/1962;0;49;43;FALSE
09/12/1962;0;46;41;FALSE
10/12/1962;0;41;38;FALSE
11/12/1962;0;46;33;FALSE
12/12/1962;18;55;31;TRUE
13/12/1962;26;50;42;TRUE
14/12/1962;86;56;45;TRUE
15/12/1962;62;57;45;TRUE
